,0,1,2,3,4,5,6,7,8,9
71,3093.869,36,"(-3.8000000000000003, -4.94, 6.8)","(30.875, 15.375, -20.0625)","(-1.8033333333333332, -9.07, -3.1777777777777776)","(-1.8033333333333332, -9.07, -3.1777777777777776)","(41.5625, -39.875, 17.875)","(0.8695068359375, 0.00390625, 0.3673095703125, -0.3302001953125)","(3.08, -0.93, 3.15)","(-5.5600000000000005, -2.41, 7.7)"
72,3138.993,164,"(-0.97, -4.88, 9.21)","(17.0, 20.75, -29.375)","(0.47555555555555556, -8.094444444444445, -0.3088888888888889)","(1.2377777777777779, -6.456666666666667, 0.11)","(40.75, -21.9375, 14.75)","(0.91290283203125, -0.047119140625, 0.22235107421875, -0.33905029296875)","(-1.44, -5.94, 4.0600000000000005)","(-3.27, -2.18, 8.98)"
73,3183.448,164,"(-4.19, -7.05, 13.43)","(3.0625, 21.5, -42.875)","(0.38555555555555554, -0.8966666666666666, 0.41)","(0.38555555555555554, -0.8966666666666666, 0.41)","(39.3125, -16.5, 11.625)","(0.927001953125, -0.04522705078125, 0.1693115234375, -0.33154296875)","(-1.53, -3.27, 4.12)","(-2.7800000000000002, -1.92, 9.200000000000001)"
74,3227.1079999999997,164,"(-4.47, -2.68, 12.77)","(-3.5, 11.25, -45.6875)","(-0.6877777777777778, 1.7166666666666666, -0.8655555555555555)","(-0.6877777777777778, 1.7166666666666666, -0.8655555555555555)","(41.125, -19.125, 13.875)","(0.91644287109375, -0.0496826171875, 0.19781494140625, -0.34429931640625)","(-1.57, -0.09, 3.48)","(-3.38, -2.27, 8.91)"
75,3269.12,164,"(-5.41, -2.1, 11.06)","(-3.5, 11.25, -45.6875)","(-0.12777777777777777, 2.131111111111111, -0.48)","(-0.09444444444444444, 2.0433333333333334, -0.3933333333333333)","(42.875, -23.3125, 15.1875)","(0.90386962890625, -0.04107666015625, 0.2352294921875, -0.35491943359375)","(-1.6400000000000001, 0.16, 2.07)","(-4.03, -2.38, 8.61)"
76,3309.0,164,"(-6.32, -2.48, 10.73)","(-1.5625, 13.0, -45.0)","(0.32222222222222224, 1.5755555555555556, -0.20444444444444446)","(0.6122222222222222, 1.4111111111111112, -0.1111111111111111)","(43.9375, -26.6875, 15.3125)","(0.89459228515625, -0.026611328125, 0.2618408203125, -0.3612060546875)","(-1.96, -0.49, 2.21)","(-4.5, -2.24, 8.41)"
77,3350.75,164,"(-6.19, -2.81, 9.91)","(1.25, 13.875, -41.5625)","(1.5466666666666666, 1.6622222222222223, 0.31222222222222223)","(1.5466666666666666, 1.6622222222222223, 0.31222222222222223)","(44.625, -29.75, 12.75)","(0.8865966796875, 0.01629638671875, 0.28265380859375, -0.36572265625)","(-1.06, -0.88, 0.61)","(-5.03, -1.74, 8.23)"
78,3394.4869999999996,164,"(-6.75, -2.52, 8.89)","(4.25, 11.6875, -42.0625)","(1.0633333333333332, 2.7955555555555556, 0.29888888888888887)","(1.0633333333333332, 2.7955555555555556, 0.29888888888888887)","(45.375, -36.6875, 9.6875)","(0.87286376953125, 0.055908203125, 0.319091796875, -0.364990234375)","(-1.71, -0.98, 1.57)","(-6.11, -1.24, 7.5600000000000005)"
79,3439.6620000000003,164,"(-5.95, -2.48, 8.17)","(9.5, 9.0625, -43.375)","(0.9388888888888889, 4.8533333333333335, 0.8922222222222222)","(0.9388888888888889, 4.8533333333333335, 0.8922222222222222)","(45.1875, -45.6875, 7.75)","(0.84912109375, 0.10205078125, 0.37890625, -0.35357666015625)","(0.1, -1.45, 1.8900000000000001)","(-7.36, -0.79, 6.42)"
80,3483.956,164,"(-6.3, -1.95, 7.8100000000000005)","(15.75, 8.0, -42.1875)","(0.8833333333333333, 6.588888888888889, 1.708888888888889)","(0.8833333333333333, 6.588888888888889, 1.708888888888889)","(43.75, -58.9375, 3.5)","(0.7940673828125, 0.18511962890625, 0.48681640625, -0.31329345703125)","(2.25, -1.32, 2.3000000000000003)","(-8.71, -0.1, 4.48)"
81,3527.232,164,"(-6.45, -0.48, 3.81)","(27.6875, 6.5625, -36.0)","(1.3855555555555557, 7.656666666666666, 2.557777777777778)","(1.3855555555555557, 7.656666666666666, 2.557777777777778)","(39.1875, -78.0, -26.375)","(0.72540283203125, 0.269775390625, 0.57806396484375, -0.258544921875)","(3.36, -1.21, 0.97)","(-9.67, 1.17, 1.09)"
82,3569.761,164,"(-5.79, 0.9400000000000001, -1.24)","(27.6875, 6.5625, -36.0)","(1.6255555555555556, 7.454444444444444, 2.533333333333333)","(1.4577777777777778, 7.151111111111111, 2.421111111111111)","(34.75, -77.4375, -118.375)","(0.6390380859375, 0.35369873046875, 0.653076171875, -0.2000732421875)","(4.25, -0.96, -0.93)","(-9.450000000000001, 2.04, -1.6400000000000001)"
83,3609.4849999999997,164,"(-4.58, 1.3, -3.2800000000000002)","(38.875, 2.0625, -22.875)","(1.2544444444444445, 5.2988888888888885, 1.4955555555555555)","(1.268888888888889, 4.437777777777778, 1.2333333333333334)","(31.125, -66.5625, -142.875)","(0.56280517578125, 0.40850830078125, 0.70123291015625, -0.156982421875)","(5.42, -0.48, -2.77)","(-8.86, 2.4, -3.44)"
84,3650.835,164,"(-1.55, 3.18, -8.06)","(44.375, -2.0, -6.0625)","(1.1544444444444444, 1.0166666666666666, 0.6844444444444444)","(1.1544444444444444, 1.0166666666666666, 0.6844444444444444)","(31.25, -61.3125, -147.9375)","(0.5218505859375, 0.4454345703125, 0.71240234375, -0.14764404296875)","(6.28, 0.5, -4.29)","(-8.58, 2.49, -4.03)"
85,3694.449,164,"(-2.07, 3.44, -7.140000000000001)","(45.25, 4.5625, 9.0)","(-0.05555555555555555, -1.8355555555555556, -0.3433333333333333)","(-0.05555555555555555, -1.8355555555555556, -0.3433333333333333)","(33.6875, -63.9375, -146.0)","(0.5399169921875, 0.438720703125, 0.699462890625, -0.1634521484375)","(7.0200000000000005, 1.35, -2.68)","(-8.93, 2.32, -3.29)"
86,3739.471,164,"(-2.54, 2.75, -4.29)","(44.375, 8.1875, 13.0)","(0.8811111111111111, -4.7, -1.4355555555555555)","(0.7244444444444444, -5.376666666666667, -1.8766666666666667)","(41.1875, -73.1875, -138.25)","(0.5863037109375, 0.4124755859375, 0.66143798828125, -0.22052001953125)","(6.54, -0.76, -1.56)","(-9.53, 1.6500000000000001, -1.57)"
87,3783.565,164,"(-3.34, -0.71, -1.44)","(44.0, 9.5, 3.875)","(-1.35, -7.69, -4.692222222222222)","(-1.35, -7.69, -4.692222222222222)","(50.0625, -85.75, -3.4375)","(0.67205810546875, 0.29608154296875, 0.5931396484375, -0.32989501953125)","(5.58, -1.97, 1.44)","(-9.73, 0.06, 1.18)"
88,3827.219,164,"(-6.28, -5.95, 7.55)","(39.875, 15.375, -10.6875)","(-3.4922222222222223, -9.762222222222222, -7.1466666666666665)","(-3.4922222222222223, -9.762222222222222, -7.1466666666666665)","(59.9375, -58.75, 31.75)","(0.73516845703125, 0.11236572265625, 0.51690673828125, -0.42388916015625)","(1.61, -3.91, 3.16)","(-7.76, -3.48, 4.87)"
89,3869.26,164,"(-3.75, -8.540000000000001, 6.93)","(39.875, 15.375, -10.6875)","(-7.523333333333333, -6.884444444444444, -7.133333333333334)","(-8.46111111111111, -4.918888888888889, -6.734444444444445)","(64.0, -36.375, 49.0625)","(0.74102783203125, -0.115234375, 0.47222900390625, -0.46319580078125)","(1.62, -4.33, 2.43)","(-5.29, -6.72, 4.78)"
90,3908.953,164,"(-7.3, -13.450000000000001, 8.49)","(25.0625, 21.75, -27.875)","(-7.771111111111111, 0.04666666666666667, -4.815555555555555)","(-5.626666666666667, 0.58, -3.8766666666666665)","(68.6875, -25.5625, 68.625)","(0.672607421875, -0.27593994140625, 0.50982666015625, -0.4599609375)","(-3.68, -7.48, 4.12)","(-4.0200000000000005, -8.44, 2.94)"
91,3950.932,164,"(-7.03, -17.76, 6.54)","(8.375, 40.5, -24.0625)","(1.7833333333333334, 0.8688888888888889, -0.7055555555555556)","(1.7833333333333334, 0.8688888888888889, -0.7055555555555556)","(73.625, -22.4375, 70.375)","(0.6475830078125, -0.281494140625, 0.510009765625, -0.4912109375)","(-3.7, -9.450000000000001, 2.97)","(-3.7600000000000002, -8.48, 3.15)"
92,3995.2709999999997,164,"(-8.700000000000001, -16.43, 6.08)","(3.6875, 49.1875, -16.6875)","(0.4711111111111111, 1.248888888888889, 1.2855555555555556)","(0.4711111111111111, 1.248888888888889, 1.2855555555555556)","(74.25, -25.625, 68.6875)","(0.6492919921875, -0.250732421875, 0.52313232421875, -0.4918212890625)","(-5.46, -6.21, 3.18)","(-4.44, -8.13, 3.19)"
93,4040.058,164,"(-7.890000000000001, -13.31, 5.86)","(3.6875, 47.6875, -17.5)","(1.3477777777777777, 1.948888888888889, 3.3944444444444444)","(1.3477777777777777, 1.948888888888889, 3.3944444444444444)","(70.875, -32.3125, 67.1875)","(0.66717529296875, -0.177490234375, 0.55230712890625, -0.46728515625)","(-1.6400000000000001, -4.65, 2.62)","(-5.59, -7.38, 3.2)"
94,4084.677,164,"(-7.88, -10.040000000000001, 6.15)","(7.875, 46.1875, -20.875)","(2.0844444444444443, 4.485555555555556, 5.057777777777778)","(2.0844444444444443, 4.485555555555556, 5.057777777777778)","(66.3125, -48.1875, 65.4375)","(0.6688232421875, -0.06207275390625, 0.59814453125, -0.4371337890625)","(-0.65, -2.99, 3.43)","(-7.3100000000000005, -5.94, 2.71)"
95,4127.76,164,"(-6.74, -6.19, 3.8000000000000003)","(20.1875, 41.5625, -22.5)","(1.5655555555555556, 6.11, 5.857777777777778)","(1.5655555555555556, 6.11, 5.857777777777778)","(61.6875, -64.5, 73.5)","(0.642822265625, 0.0731201171875, 0.65869140625, -0.38409423828125)","(2.5500000000000003, -1.45, 1.96)","(-9.120000000000001, -3.5100000000000002, 0.6900000000000001)"
96,4169.959000000001,164,"(-5.1000000000000005, -2.96, 0.43)","(20.1875, 41.5625, -22.5)","(1.4866666666666666, 6.678888888888889, 5.721111111111111)","(1.3966666666666667, 6.671111111111111, 5.6033333333333335)","(56.5625, -76.9375, 115.9375)","(0.591064453125, 0.21063232421875, 0.710693359375, -0.31805419921875)","(4.96, -0.04, 0.19)","(-9.56, -1.49, -1.54)"
97,4209.926,164,"(-3.52, -1.61, -2.4)","(35.0625, 32.5, -15.875)","(0.9544444444444444, 5.967777777777778, 5.195555555555556)","(0.5522222222222222, 5.665555555555556, 4.376666666666667)","(47.375, -67.75, -175.8125)","(0.5111083984375, 0.35565185546875, 0.7496337890625, -0.22430419921875)","(6.44, -0.62, -0.03)","(-8.86, 0.58, -4.15)"
98,4259.513,164,"(-2.02, -0.1, -5.68)","(45.5625, 26.0625, 0.0)","(0.10666666666666666, 4.347777777777778, 3.8566666666666665)","(0.04777777777777778, 3.7266666666666666, 3.5855555555555556)","(38.0, -56.4375, -164.0625)","(0.44879150390625, 0.4422607421875, 0.762939453125, -0.14453125)","(5.98, -1.12, -0.84)","(-7.96, 1.73, -5.44)"
99,4306.812,164,"(-2.17, 1.35, -7.22)","(47.0, 22.0, 19.0625)","(0.11, 0.8144444444444444, 2.1644444444444444)","(0.06555555555555556, 0.11333333333333333, 1.7355555555555555)","(29.6875, -50.125, -157.5)","(0.43634033203125, 0.47998046875, 0.752197265625, -0.11578369140625)","(5.32, -0.54, -1.67)","(-7.5200000000000005, 2.49, -5.7700000000000005)"
100,4349.016,164,"(-2.82, 2.14, -6.98)","(46.6875, 18.5, 29.0625)","(-0.3655555555555556, -1.4211111111111112, 0.5355555555555556)","(-0.5255555555555556, -1.7344444444444445, 0.17444444444444446)","(28.5, -51.75, -153.8125)","(0.45709228515625, 0.48541259765625, 0.73614501953125, -0.1163330078125)","(3.81, -0.41000000000000003, -0.9)","(-7.8100000000000005, 2.69, -5.28)"
101,4392.637,164,"(-5.79, 2.19, -5.03)","(45.25, 14.5625, 26.6875)","(-0.9355555555555556, -2.3666666666666667, -0.9433333333333334)","(-0.9355555555555556, -2.3666666666666667, -0.9433333333333334)","(29.4375, -56.5625, -150.5)","(0.50323486328125, 0.45709228515625, 0.72088623046875, -0.13470458984375)","(1.34, -0.14, -0.08)","(-8.32, 2.6, -4.48)"
102,4437.648,36,"(-9.02, 2.19, -3.91)","(45.5625, 13.875, 22.1875)","(-0.8544444444444445, -2.3922222222222222, -1.3644444444444443)","(-0.8422222222222222, -2.341111111111111, -1.35)","(32.25, -64.0, -147.4375)","(0.53955078125, 0.423583984375, 0.710693359375, -0.15618896484375)","(-1.28, -0.9400000000000001, 0.58)","(-8.92, 2.21, -3.4)"
103,4481.965,164,"(-10.47, 1.11, -2.65)","(46.25, 16.0, 13.6875)","(-0.7266666666666667, -2.026666666666667, -1.3888888888888888)","(-0.7266666666666667, -2.026666666666667, -1.3888888888888888)","(34.4375, -69.625, -145.5)","(0.57037353515625, 0.389892578125, 0.70098876953125, -0.177001953125)","(-1.17, -0.73, -0.01)","(-9.26, 1.82, -2.63)"
104,4524.075,36,"(-10.33, 0.9400000000000001, -2.5100000000000002)","(46.5, 16.5, 7.375)","(-0.8922222222222222, -1.2422222222222221, -1.0977777777777777)","(-0.8922222222222222, -1.2422222222222221, -1.0977777777777777)","(35.75, -73.9375, -144.5625)","(0.5966796875, 0.35235595703125, 0.69482421875, -0.192626953125)","(-1.41, -0.72, 0.44)","(-9.46, 1.49, -2.09)"
105,4565.299999999999,164,"(-10.41, 1.04, -1.47)","(46.5, 16.5, 7.375)","(-1.0333333333333334, -0.6133333333333333, -0.6511111111111111)","(-1.0333333333333334, -0.6133333333333333, -0.6511111111111111)","(34.875, -76.875, -143.6875)","(0.6097412109375, 0.32861328125, 0.69525146484375, -0.19183349609375)","(-0.91, -0.22, 0.5)","(-9.55, 1.31, -1.79)"
106,4606.328,164,"(-10.15, 1.27, -1.52)","(47.6875, 17.875, 5.6875)","(-0.9077777777777778, -0.38222222222222224, -0.16555555555555557)","(-0.9077777777777778, -0.38222222222222224, -0.16555555555555557)","(33.125, -77.875, -141.0)","(0.6199951171875, 0.313232421875, 0.6953125, -0.18450927734375)","(-0.54, -0.08, 0.2)","(-9.59, 1.3, -1.55)"
107,4648.545999999999,164,"(-9.75, 1.29, -1.23)","(43.1875, 19.6875, 3.6875)","(-0.7711111111111111, -0.5055555555555555, 0.08)","(-0.7055555555555556, -0.52, 0.11666666666666667)","(31.1875, -78.5625, -135.5625)","(0.631103515625, 0.302978515625, 0.69195556640625, -0.17633056640625)","(-0.19, -0.05, 0.26)","(-9.61, 1.37, -1.32)"
108,4692.767,164,"(-9.65, 1.46, -0.7000000000000001)","(42.5, 19.25, 2.75)","(-0.6711111111111111, -0.4411111111111111, 0.17222222222222222)","(-0.6711111111111111, -0.4411111111111111, 0.17222222222222222)","(29.3125, -79.0, -128.9375)","(0.64422607421875, 0.29339599609375, 0.68658447265625, -0.16595458984375)","(0.14, 0.12, 0.28)","(-9.620000000000001, 1.47, -1.12)"
109,4737.773,36,"(-9.57, 1.49, -0.56)","(42.0625, 19.1875, 1.5625)","(-0.46444444444444444, -0.25, 0.1922222222222222)","(-0.42333333333333334, -0.20333333333333334, 0.16777777777777778)","(27.375, -79.0625, -122.5)","(0.651123046875, 0.28912353515625, 0.68353271484375, -0.1588134765625)","(0.25, -0.13, 0.15)","(-9.620000000000001, 1.57, -0.97)"
110,4780.664,164,"(-9.47, 1.42, -0.8)","(43.1875, 19.0625, -0.5)","(-0.4222222222222222, -0.011111111111111112, -0.09222222222222222)","(-0.4222222222222222, -0.011111111111111112, -0.09222222222222222)","(26.4375, -79.125, -120.6875)","(0.6544189453125, 0.28411865234375, 0.68359375, -0.1539306640625)","(0.22, -0.01, 0.0)","(-9.63, 1.57, -0.93)"
111,4822.992,164,"(-9.450000000000001, 1.6300000000000001, -0.93)","(43.1875, 19.0625, -0.5)","(-0.4722222222222222, 0.023333333333333334, -0.3244444444444444)","(-0.4722222222222222, 0.023333333333333334, -0.3244444444444444)","(25.875, -79.5625, -121.4375)","(0.65582275390625, 0.27520751953125, 0.6865234375, -0.15093994140625)","(0.14, 0.13, 0.12)","(-9.65, 1.47, -0.91)"
112,4863.005,164,"(-9.44, 1.53, -0.99)","(44.6875, 19.6875, -0.5625)","(-0.34, -0.06777777777777778, -0.4077777777777778)","(-0.34, -0.06777777777777778, -0.4077777777777778)","(25.75, -80.3125, -122.6875)","(0.65765380859375, 0.26275634765625, 0.689697265625, -0.15087890625)","(0.15, 0.12, -0.13)","(-9.67, 1.34, -0.87)"
113,4904.237,164,"(-9.59, 1.3, -0.9)","(43.1875, 21.0625, 0.0625)","(-0.3377777777777778, -0.10222222222222223, -0.45666666666666667)","(-0.3377777777777778, -0.10222222222222223, -0.45666666666666667)","(26.0, -81.4375, -124.6875)","(0.6591796875, 0.25244140625, 0.69171142578125, -0.152587890625)","(0.04, 0.0, -0.03)","(-9.69, 1.19, -0.8200000000000001)"
114,4946.833,164,"(-9.72, 1.11, -0.84)","(40.5625, 21.75, 1.375)","(-0.3088888888888889, -0.06222222222222222, -0.46555555555555556)","(-0.3088888888888889, -0.06222222222222222, -0.46555555555555556)","(26.3125, -82.375, -127.4375)","(0.66015625, 0.2423095703125, 0.6939697265625, -0.1546630859375)","(-0.04, -0.02, -0.07)","(-9.72, 0.99, -0.78)"
115,4990.4890000000005,164,"(-9.91, 0.85, -0.72)","(43.5625, 21.375, 1.6875)","(-0.21333333333333332, -0.021111111111111112, -0.4077777777777778)","(-0.21333333333333332, -0.021111111111111112, -0.4077777777777778)","(26.75, -83.125, -131.1875)","(0.6602783203125, 0.233642578125, 0.69622802734375, -0.15716552734375)","(-0.22, -0.01, 0.02)","(-9.73, 0.84, -0.76)"
